DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_AdaptiveErode(Object(M01, Ch01, Tight), Ch01, 95)
1338	21.3288211788743
1342	16.4637326868615
1349	17.1335869519507
1352	13.7616964342099
1361	15.5028933673713
1364	15.6030011448929
1366	16.7619357818115
1376	17.762289785635
1385	15.1332837620895
1386	16.8041042403514
1391	13.7101736159804
1397	17.9446345183503
1401	16.2473798856716
1402	14.7688009174023
1413	16.2647940170214
1419	15.9439925613657
1420	18.7771977782845
1422	14.1070620712849
1423	15.7069770965542
1430	15.9351125870978
1437	16.7323546291805
1438	17.2406471767828
1453	12.5626526109253
1461	17.0880903221025
1462	13.7153346075489
1464	17.6784201578685
1466	12.3639088494787
1467	17.5013900974534
1472	16.251735167853
1478	17.9997640937596
1500	19.6717579505089
1511	13.8896673525645
1512	16.1029947586826
1522	15.8415723339806
1540	14.5952711224077
1541	15.0347556772027
1545	17.1046485530438
1553	13.8181496493224
1563	15.025338353587
1568	16.0942025140967
1577	17.4203271785923
1592	14.4882019991835
1595	15.4846224201069
1596	14.8881177774564
1602	16.5708498394615
1604	14.316214534037
1614	9.94677982438209
1615	18.3502141931418
1621	16.2212236359997
1622	16.7323546291805
1625	15.6708897953518
1632	13.8896673525645
1633	15.5302594846415
1636	18.0703978409894
1643	16.929979439493
1653	17.3225509497981
1657	16.7492645421663
1663	16.0677969138443
1666	14.802306585623
1668	15.9395531926144
1671	16.1556477430831
1676	14.1771224060778
1679	15.7204884772002
1690	16.65179803863
1711	14.9071198499986
1712	15.7519699618396
1713	16.7408117207638
1725	17.0590747445288
1726	16.9216168904822
1729	13.5961361648404
1731	16.3688897612815
1739	15.4983276498912
1744	16.2821895236158
1747	15.7159859743219
1755	15.9173377766721
1756	17.0300097305464
1761	18.4425428977414
1769	16.9800682455072
1772	13.7153346075489
1784	17.4568520747447
1807	9.81787442240415
1816	18.3000083146718
1820	15.4342657910752
1821	21.145537542512
1823	15.6528149452823
1825	13.5021164234443
1826	14.7015604989414
1828	15.1051984602556
1831	17.2160000631418
1835	17.6583924861416
1838	9.95389228851893
1841	18.5839843078121
1845	16.7745974498251
1847	11.6750046031715
1852	14.1721295823956
1854	16.5623059616883
1857	14.0869808339572
1867	14.9260977314578
1871	15.534815817286
1880	14.251804867014
1889	17.8100379626013
1893	16.1950251419658
1905	15.5575774643904
1912	15.165984212732
1915	18.1524565082079
1938	17.5579114582877
1952	20.2880879081684
1964	12.1094326086455
1965	16.8713545510675
1976	17.2201103652328
1978	14.1471390329176
1983	18.2729172438377
1990	12.9345896472144
1998	17.8100379626013
2000	17.1087856068116
2005	13.673992133368
2008	16.2473798856716
2011	15.0864458788974
2017	14.2269542729263
2019	17.2570590293108
2024	17.2611595542658
2031	18.6296265811592
2032	15.8326349158734
2033	16.1906546048083
2039	17.3184649606034
2040	16.5109498505735
2056	11.4732218462343
2057	17.0880903221025
2063	10.0740359129483
2066	14.7159950242632
2068	17.1294558881289
2069	14.0013142644661
2104	15.0817540902973
2107	15.4113220207107
2116	16.3429279848127
2118	16.20376267977
2127	13.9456025380268
2133	16.6432957158706
2135	17.3470466739605
2141	15.9750335997706
2144	16.7745974498251
2145	15.9838913956272
2149	16.4077554030801
2151	17.1335869519507
2162	13.925288466736
2169	16.6560475724592
2171	15.5120207707922
2173	16.5879243930273
2174	18.5000143455502
2185	16.5921902859596
2201	15.4159135065927
2206	13.146245821268
2231	14.1871027821158
2232	17.0590747445288
2238	14.5320983522498
2243	15.9528675927023
2249	17.1913176130826
2251	16.8839341635157
2265	14.9497862049108
2281	11.5592568518369
2282	14.7208033874121
2287	13.4706306835289
2289	14.8595691073194
2302	16.1950251419658
2310	12.0449735209175
2311	12.8962323810061
2314	11.2363780862977
2317	17.0050573219349
2322	13.9557484851951
2325	14.0316092460044
2328	15.6754052513727
2329	14.3901751495631
2333	12.6580594289458
2334	16.6049813891976
2342	14.1871027821158
2343	17.9446345183503
2344	16.3299316185545
2345	15.2960869508673
2346	13.925288466736
2358	14.3013765118769
2359	13.9202053169165
2365	16.9842356448202
2369	14.3852562722532
2374	16.2299470696155
2381	14.4588637267571
2387	15.0676699588919
2389	14.9071198499986
2391	16.3732127218114
2394	13.0109649440637
2398	13.6117429840189
2400	16.2473798856716
2401	15.263665231247
2407	17.6182688430958
2411	14.7640081861655
2412	16.7365837091493
2413	13.6169412820827
2416	10.2826302119853
2420	15.189298575785
2425	15.5028933673713
2436	16.7703779559966
2438	12.277748156225
2442	13.1946074039179
2443	17.8932906805887
2447	15.3330563992346
2448	17.3633579579346
2456	12.6859837060527
2457	9.23085996289812
2462	13.0868945212179
2476	16.2124955085795
2482	15.846039152717
2485	14.9923311370467
2490	14.9781629204904
2491	15.2683011205661
2497	17.3266359754297
2498	16.8797420010269
2504	15.1239277897812
2506	14.0769294728244
2508	10.9428160420404
2525	13.8181496493224
2527	17.7383674989741
2529	18.1485573659637
2532	13.5335289120191
2536	17.1665996741834
2538	16.7788158825461
2544	15.0300477529672
2546	14.0618389598504
2547	20.0424178631328
2555	10.4870762645026
2559	13.8896673525645
2572	10.4193733213891
2573	18.9423082104506
2576	15.2125772079505
2577	11.3989607303685
2581	15.6256634678672
2584	17.0922313836736
2593	16.8461671453068
2596	15.7069770965542
2598	18.4348665007813
2600	16.9675599062439
2603	17.2283280275308
2611	17.0216963252521
2614	20.5377115027969
2615	17.3796539333262
2618	21.4083077444539
2624	16.4293076984642
2632	16.3602404133797
2634	15.3422848420798
2640	19.0057167248078
2644	14.1721295823956
2647	15.7744182701679
2661	17.5054333896634
2666	16.1993944999684
2687	17.1830822508792
2688	17.0922313836736
2690	15.7114821811432
2700	18.2884027697049
2710	15.5074577406094
2711	15.2032700322809
2713	20.0530083092421
2719	18.4540515059739
2737	19.2241591339923
2740	16.9717303769732
2746	11.7052743055251
2752	13.2160446356061
2754	15.3837443272381
2756	17.7782200935775
2758	15.5621257987851
2761	16.9925673773031
2764	15.3284400943282
2767	18.6827349707494
2770	14.2120230591506
2774	16.4077554030801
2778	15.3745407701312
2788	15.9661708897405
2805	18.6334250574105
2807	16.1293427360935
2808	19.7686549090819
2814	14.9118665846675
2818	15.7923539419878
2828	15.8549690148813
2830	16.7661574002595
2837	17.6623998372623
2854	16.6900048912407
2855	13.3651425236692
2857	14.0164699401257
