DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_Morphology(M07, Ch07)
6178	15.6799194070462
6185	17.3755813723017
6198	13.9151203102383
6202	14.9840679721373
6206	12.5935986165452
6218	15.1005124981574
6242	18.0674602813762
6259	18.9954738155621
6260	27.4209924697389
6383	17.7204045905702
6393	18.7762555026458
6402	20.0159172329214
6414	11.6750046031715
6448	14.9094934062353
6476	14.4979682301538
6490	14.8452741842344
6493	14.6943379190415
6528	15.931781320711
6533	15.1636508048848
6535	13.5439835515944
6560	16.6262780266393
6581	13.3664662638322
6604	15.1951215771781
6640	15.4032836270977
6647	12.9550914664644
6658	17.8992224860494
6659	13.3902712092521
6678	14.1533908070674
6686	16.2288568968472
6701	15.7609531219435
6704	17.1635074288779
6715	14.57464861208
6742	14.8881177774564
6759	15.2995566315178
6819	14.1195983414841
6829	15.7912335593151
6839	21.1003063943703
6880	16.041347847495
6919	14.0063679784962
6930	19.9042292980423
6961	16.3850949823191
6964	12.7444255329774
7026	15.8817284752969
7028	16.1993944999684
7083	15.1531460230179
7115	15.4032836270977
7118	26.3489566382346
7141	20.7272244739836
7156	16.0512713546906
7202	18.4598031194862
7203	14.3433777080726
7212	15.2474285187084
7231	17.7114163046303
7275	12.2474487139159
7286	15.2160659311263
7322	16.1993944999684
7326	16.2288568968472
7338	13.8922147468735
7342	12.5047761575964
7392	17.5034118603086
7440	16.8072626097506
7470	15.6494235867883
7477	16.3461754618412
7553	14.9627988798377
7554	19.9920366311794
7652	16.8734518044228
7659	14.4869807573893
7685	15.3411315903142
7687	17.5215972281853
7727	23.995753339788
7781	15.1321145818998
7786	18.9367031479783
7799	12.9919132123486
7812	15.931781320711
7819	13.4258994883048
7827	13.2708194804062
7835	14.8238059529237
7839	14.4759849449835
7879	12.8439928708421
7883	14.8345439521246
7887	13.9379882308591
7913	15.931781320711
7942	15.0688441392918
7943	15.730614396754
7952	15.5575774643904
7971	15.7407338023658
7982	13.4732573055064
7986	14.1871027821158
8002	12.5556087905729
8015	15.7002170458444
8025	14.6182853822165
8030	17.1727824943638
8032	23.0479975503904
8033	15.0794076485732
8095	15.9217833396066
8101	15.8917516561466
8111	13.4495992410638
8134	17.7293883197104
8149	19.3031465043436
8176	19.1124730007349
8194	22.4388766366183
8200	13.5204492444112
8212	13.9379882308591
8222	14.3655639204172
8259	14.3433777080726
8332	14.57464861208
8337	18.3299552958128
8356	15.6799194070462
8398	13.1865594572076
8420	13.8117461318325
8511	13.9036722455195
8518	15.7002170458444
8524	27.4035657171241
8530	17.4487420384999
8542	12.3639088494787
8586	13.8232703275227
8638	15.6595954588969
8639	17.2836950519755
8649	13.9379882308591
8661	14.0177321734517
8673	15.6595954588969
8695	15.1636508048848
8716	14.8130601697406
8719	15.1110538694224
8722	16.3948104263879
8725	16.9487800887502
8726	16.6166979175024
8736	14.4759849449835
8746	13.3067675899997
8787	16.297395360652
8800	14.5089473822234
8823	15.0265158418028
8877	18.7592864476631
8886	12.6062364507504
8890	16.1895617861641
8904	17.6573905062567
8929	25.8855885439662
8932	16.2386658169914
8942	16.7503208449165
8993	14.276612204965
9043	16.0015922774583
9147	17.612242412667
9162	25.3321879280675
9199	16.4626579956049
9203	13.7308059431023
9226	15.8616631122937
9237	13.4377545895006
9293	15.0688441392918
9295	14.0970250283413
