File_Name,NC,Object_Number,Cell_Diameter,Nucleus_Diameter
858.tif,0.5488816273837409,858,20.2985501802388,11.14150125646
861.tif,0.6178191924249763,861,21.4347377640796,13.2427923752448
904.tif,0.5272682376549549,904,22.450700886075,11.8375414903193
906.tif,0.6638710836636993,906,21.4677295302014,14.251804867014
910.tif,0.9590805806204925,910,11.7354659324245,11.2552574803217
924.tif,0.6805210375304271,924,19.879324541647,13.5282985624857
933.tif,0.7824711793394129,933,18.8561808316413,14.7544180531716
983.tif,0.7238682475785186,983,16.3861747605655,11.8614316084459
996.tif,0.7533708035008875,996,15.3515077373174,11.5653777190129
999.tif,0.670820393249937,999,19.7650746038983,13.2588151184014
1005.tif,0.5753799824885277,1005,18.7922677628758,10.8126946963232
1007.tif,0.5759086932341303,1007,21.3089032092265,12.2719826014782
1008.tif,0.6781150344889856,1008,21.0314360468779,14.2617329802815
1013.tif,0.6537854293833422,1013,16.8755487971363,11.0329879164153
1016.tif,0.6117943889023275,1016,20.6168154319784,12.6132519983193
1019.tif,0.9167387610852616,1019,13.904944718157,12.7472017938823
1024.tif,0.6860840306195211,1024,14.2468382159251,9.77452818676612
1028.tif,0.6715176131032482,1028,22.3400978442673,15.0017691808754
1042.tif,0.5949353704186275,1042,16.0104353796959,9.52517430318288
1043.tif,0.6566305720013211,1043,18.9423082104506,12.4380986752535
1047.tif,0.882012255773887,1047,13.689510192608,12.0743157654218
1066.tif,0.6766998364772991,1066,19.3233007133878,13.0760744329512
1070.tif,0.6838355819011905,1070,19.7829696502111,13.5282985624857
1072.tif,0.9316562499030253,1072,11.6689412402057,10.8714420361888
1074.tif,0.6703246730909023,1074,17.5699995226857,11.7776041862516
1095.tif,0.5430417720555034,1095,21.9631035903534,11.9268826935441
1101.tif,0.6381547680816806,1101,19.4728838630748,12.426713685522
1127.tif,0.9336457664649924,1127,12.021448159552,11.2237741809441
1140.tif,0.662266178532519,1140,15.8147449272041,10.473570687406
1141.tif,0.5922831160183689,1141,12.6244687653188,7.47725969839959
1165.tif,0.6962641519954774,1165,16.2821895236158,11.33670488129
1181.tif,0.6306374148911073,1181,16.4680307505522,10.3853563408755
1194.tif,0.5809568002897821,1194,18.0977920710939,10.5140353739325
1195.tif,0.9494454458320511,1195,12.5118485953303,11.8793176677765
1207.tif,0.532136128870352,1207,22.7232963130151,12.0918869351818
1210.tif,0.7351267145640985,1210,17.2036632646652,12.6468724542204
1213.tif,0.53693025494737,1213,20.95051967358,11.2489678696152
1224.tif,0.8325020291527853,1224,12.0332165893496,10.0176772278685
1231.tif,0.6615908884513795,1231,21.9211738441049,14.5028488794185
1233.tif,0.8387250071160247,1233,16.05457782735,13.4653759024889
1236.tif,0.5670345888400223,1236,25.6797192939265,14.5612890713588
1237.tif,0.8089697973126039,1237,14.2964270822385,11.5653777190129
1239.tif,0.6440459955513526,1239,23.1460485011431,14.9071198499986
1244.tif,0.7574121628001099,1244,20.1340166642098,15.2497491074926
1265.tif,0.5426741069681998,1265,23.9455622289395,12.9946365984412
1270.tif,0.6376835956638929,1270,20.7502589961582,13.2320997676272
1275.tif,0.6902052345910957,1275,14.4833164141519,9.99646080328678
1277.tif,0.6402661325372739,1277,17.6182688430958,11.2803808541709
1287.tif,0.6547671977478812,1287,16.4937956123309,10.7995963333122
1295.tif,0.8831022928669742,1295,13.9810811407965,12.3467248121966
1310.tif,0.8627330010920976,1310,15.5712184818856,13.4338040515379
1315.tif,0.749064254158382,1315,13.04898496024,9.77452818676612
1317.tif,0.9551636835316033,1317,13.2053303698517,12.6132519983193
1318.tif,0.6763442268480172,1318,16.8629629292845,11.4051676247737
1322.tif,0.9384618585208813,1322,14.9355776293532,14.0164699401257
1355.tif,0.6015486642446708,1355,19.964582936615,12.0096681977227
1357.tif,0.6641767731247245,1357,21.3454052892866,14.1771224060778
1360.tif,0.6665582073842743,1360,23.3196805674796,15.5439244758331
1370.tif,0.6501610472000247,1370,15.8683543857878,10.3169859048049
1377.tif,0.6592594952328733,1377,20.5996447656932,13.5805114102074
1386.tif,0.6331243423609343,1386,15.3007130168889,9.68725386647117
1389.tif,0.7228333405962356,1389,17.1995490320906,12.4324074836148
1398.tif,0.9043629472869517,1398,12.8962323810061,11.6628747249841
1402.tif,0.6282187148670436,1402,21.8403134658346,13.7204936578
1410.tif,0.7213429839208995,1410,25.6466268584084,18.5000143455502
1412.tif,0.9500512631418393,1412,13.2053303698517,12.5457407980829
1413.tif,0.6620898119833505,1413,16.9425155237279,11.21746691763
1415.tif,0.6409332684027655,1415,22.3210822943518,14.306324229206
1416.tif,0.8706323674007103,1416,19.8401253334854,17.2734552886192
1418.tif,0.691186566300822,1418,16.8209420243755,11.6264091597733
1436.tif,0.8037802303887298,1436,12.9291170048509,10.3921686448819
1458.tif,0.6068379285382226,1458,16.2734940946786,9.87537344649376
1460.tif,0.8376638181686662,1460,16.4163797166339,13.7514073139422
1463.tif,0.9374733505116242,1463,13.7153346075489,12.8577606879269
1466.tif,0.7548506140085789,1466,18.9721739100536,14.3211571250815
1468.tif,0.9952961039163111,1468,12.879758583716,12.8191735377552
1479.tif,0.6411182628627257,1479,20.5135758475991,13.1516281125155
1483.tif,0.7286712508610127,1483,23.1766043540526,16.8881252853783
1496.tif,0.5167461447104282,1496,18.4617199257962,9.54002259637888
1499.tif,0.7665796760931624,1499,23.7407560138167,18.1991810552784
1511.tif,0.628404863201061,1511,19.5562954244649,12.2892711509304
1513.tif,0.6340964732043035,1513,18.8186111971244,11.9328149906996
1515.tif,0.7979565739296538,1515,15.5803058584875,12.4324074836148
1521.tif,0.6920668477388071,1521,20.1726447948305,13.960818693713
1532.tif,0.647966084491403,1532,20.609948882102,13.3545478787036
1536.tif,0.6742616561357491,1536,21.5236994744356,14.5126052538011
1540.tif,0.5938186129394826,1540,18.3733398660776,10.9104311943399
1548.tif,0.6536198703460926,1548,15.4663298887121,10.1091005365899
1549.tif,0.5520673966986704,1549,23.9100697752974,13.199969975732
1556.tif,0.6459466679565062,1556,20.6579668011324,13.3439448219476
1564.tif,0.9368308550210029,1564,14.1471390329176,13.2534763563092
1571.tif,0.6463490595976296,1571,15.3561171077072,9.92541185163762
1581.tif,0.5502880167770793,1581,17.932798988085,9.86820439041531
1588.tif,0.9365762251886084,1588,11.75956342378,11.0137275213099
1611.tif,0.837878759920868,1611,16.6560475724592,13.9557484851951
1613.tif,0.6676851491955965,1613,18.3193345512485,12.2315476230144
1616.tif,0.709070425014822,1616,15.9528675927023,11.3117066041626
1621.tif,0.9214214997191926,1621,11.6992266304609,10.779918947394
1634.tif,0.6816208339559109,1634,19.0243260670949,12.9673769993024
1635.tif,0.7844198455385663,1635,17.6222853184342,13.8232703275227
1680.tif,0.5698243484493324,1680,24.5180003779594,13.9709535906512
1695.tif,0.5875317081782524,1695,21.2956142131044,12.5118485953303
1703.tif,0.829094104789301,1703,18.5382296606926,15.3699369249104
1716.tif,0.6373412276580505,1716,23.9780508266151,15.282200350682
1726.tif,0.5584948785615348,1726,22.7046017016127,12.6804037701302
1735.tif,0.8980935745834076,1735,13.766838110621,12.3639088494787
1736.tif,0.6787260697495633,1736,17.6944259738749,12.0096681977227
1739.tif,0.6457323965499855,1739,16.489504264369,10.6478071065522
1741.tif,0.5773502691896277,1741,19.8294211917116,11.4485216629092
1742.tif,0.7078894120638303,1742,15.9883184532929,11.3179613497908
1743.tif,0.8339966134751734,1743,17.3837255402541,14.4979682301538
1746.tif,0.7731434957702908,1746,18.0899693812661,13.9861421658096
1755.tif,0.6068535926420278,1755,24.4312516673329,14.8261928470625
1774.tif,0.6750253895566394,1774,15.5757628329183,10.5140353739325
1786.tif,0.6684014986370708,1786,15.8505047126627,10.5945011040977
1788.tif,0.7740186427567747,1788,21.0415287145212,16.2865354971414
1792.tif,0.6601482683775971,1792,16.8965044103223,11.1541981281087
1796.tif,0.6396118337721197,1796,22.7886066814062,14.5758625086058
1797.tif,0.6475864776626684,1797,18.4540515059739,11.9505942133591
1798.tif,0.7101821280795436,1798,18.4655529414974,13.1139056841581
1809.tif,0.6777354917852545,1809,16.8923153673893,11.4485216629092
1824.tif,0.6011180154464163,1824,26.6931927516761,16.0457590528162
1828.tif,0.921827130331912,1828,14.5272275298062,13.39159246548
1829.tif,0.8348307888687174,1829,12.5457407980829,10.473570687406
1831.tif,0.6949971778959785,1831,15.5484768040829,10.8061474994187
1836.tif,0.6733514151954352,1836,20.95051967358,14.1070620712849
1839.tif,0.9571873956881215,1839,18.9684432691936,18.1563548130973
1843.tif,0.6509445549041175,1843,22.5701705201952,14.6919296033785
1847.tif,0.6176395862771324,1847,19.271957633468,11.9031239394856
1848.tif,0.6330173937758399,1848,16.6942446994867,10.5677472707252
1886.tif,0.6062309160434486,1886,21.0818510677892,12.7804698847174
1887.tif,0.6581193046160286,1887,18.2574185835055,12.0155596222604
1888.tif,0.6012069135356237,1888,20.7263708519058,12.460837448669
1889.tif,0.6885435405712135,1889,18.6258273302619,12.8246930960466
1902.tif,0.9146161435238994,1902,16.089804590114,14.7159950242632
1906.tif,0.6510559683113855,1906,17.7263942492137,11.5408747725912
1909.tif,0.6738106389943741,1909,19.179931715432,12.9236420450437
1912.tif,0.693150059808053,1912,15.3422848420798,10.6345056558798
1918.tif,0.6228268002747591,1918,16.5537576741709,10.3101239247276
1921.tif,0.6349212549600138,1921,20.1901786050028,12.8191735377552
1931.tif,0.6412804189563299,1931,14.3704895382271,9.21551355168183
1938.tif,0.6200857819273968,1938,17.3102900887953,10.7338647651007
1942.tif,0.6378415036282633,1942,15.2218786928966,9.70914599352419
1956.tif,0.650991659092535,1956,25.0180402001531,16.2865354971414
1959.tif,0.7517663488982539,1959,19.4983077640526,14.6581716374763
1979.tif,0.7441658485092542,1979,16.5836574027591,12.340991482511
1985.tif,0.6483098617604813,1985,19.7220602447422,12.7860061509007
1989.tif,0.875274273876147,1989,20.6990363581765,18.1173340183389
2005.tif,0.8206739903239872,2005,12.5964081198967,10.3375445155051
2022.tif,0.933409964614784,2022,15.9706028595385,14.9071198499986
2034.tif,0.5622010926219507,2034,23.6122246937764,13.2748185220761
2035.tif,0.7599580461341675,2035,13.9760182830745,10.6211875471407
2057.tif,0.6098856338053765,2057,19.301313259978,11.7715936708378
2062.tif,0.7262655524305159,2062,16.9132502067121,12.2835110047733
2070.tif,0.5803946984960299,2070,19.3598909766309,11.2363780862977
2077.tif,0.6054768009455623,2077,22.6265412295234,13.6998458001147
2078.tif,0.433316501518214,2078,23.9041492428864,10.3580623216968
2085.tif,0.6130348181887324,2085,18.6751573046616,11.4485216629092
2095.tif,0.6967494421753071,2095,23.2436858383462,16.1950251419658
2099.tif,0.6502568223541012,2099,17.7104173246072,11.5163196920641
2131.tif,0.6679582070045117,2131,21.3586633062726,14.2666944460709
2134.tif,0.5770875386780951,2134,12.4721912892465,7.19754617303364
2146.tif,0.923467312996289,2146,12.9345896472144,11.9446707462227
2152.tif,0.6486970823727162,2152,22.0691828637075,14.316214534037
2153.tif,0.7042451475067173,2153,20.9302417017303,14.7400211545863
2156.tif,0.6798837311670305,2156,21.9050256475531,14.8928705685679
2162.tif,0.7823074526649051,2162,15.1239277897812,11.8315614235117
2171.tif,0.881155517100826,2171,16.7661574002595,14.7735920938195
2173.tif,0.598801267363061,2173,20.144558954834,12.0625874326245
2176.tif,0.6240726095086605,2176,20.5411571385065,12.8191735377552
2188.tif,0.6053964439678621,2188,17.0756611118348,10.3375445155051
2223.tif,0.6493586579592708,2223,18.4310271033637,11.9683470246512
2238.tif,0.5941279725856767,2238,18.8486728955158,11.1985238133434
2255.tif,0.6858674807741131,2255,20.7502589961582,14.2319278631054
2263.tif,0.6657470060060071,2263,21.7916532194183,14.5077278867489
2266.tif,0.5371727288029291,2266,16.2299470696155,8.71828495571246
2269.tif,0.9621204060177084,2269,18.3077412574697,17.6142514519039
2273.tif,0.6933752452815396,2273,19.1836212281554,13.3014480744604
2303.tif,0.63668416526325,2303,19.8900018271049,12.6636492103748
2313.tif,0.7936301302842111,2313,14.6726488475606,11.644656216504
2323.tif,0.5223156978427194,2323,21.1354945414503,11.0394005806686
2327.tif,0.6420620430057792,2327,21.6646250875478,13.9100334446652
2330.tif,0.5675321444083746,2330,23.8923037767265,13.5596503972619
2362.tif,0.6010562711109476,2362,25.9593018072226,15.6030011448929
2365.tif,0.7067387838776342,2365,16.4937956123309,11.656805052585
2367.tif,0.8925599088149595,2367,16.4766235143775,14.7063735815712
2368.tif,0.7176457597101599,2368,22.4570046067906,16.1161741318548
2371.tif,0.5786669191759242,2371,23.6212146901782,13.6688155319585
2383.tif,0.6348567208474523,2383,20.9099440647898,13.2748185220761
2386.tif,0.5977398114121446,2386,24.6274434233092,14.7208033874121
2390.tif,0.6455251552748327,2390,18.0860567675335,11.6750046031715
2397.tif,0.9743015459574071,2397,18.5992108440067,18.1212398789035
2405.tif,0.9374240592591829,2405,13.3651425236692,12.5288061571155
2409.tif,0.6290057046837285,2409,21.4907936311993,13.5178317922051
2427.tif,0.5162808989361481,2427,26.5256355593208,13.6946789714188
2432.tif,0.5956921796394119,2432,20.8896267054351,12.4437872640143
2440.tif,0.7194422057251307,2440,21.5991926666245,15.5393708139584
2451.tif,0.6363791783148063,2451,17.1954338151321,10.9428160420404
2456.tif,0.8165804402799676,2456,18.5611210828655,15.1566484259361
2458.tif,0.6364899480156115,2458,20.3646864188235,12.9619182000712
2471.tif,0.8378367641430826,2471,15.1613170379137,12.702708807193
2478.tif,0.497908511337606,2478,19.7471633409499,9.83228070223291
2493.tif,0.5060445445621162,2493,20.4686769830899,10.3580623216968
2509.tif,0.7304451406221213,2509,21.8823981524659,15.9838913956272
2522.tif,0.8075911031149993,2522,14.4490710647961,11.6689412402057
2528.tif,0.7299106493437212,2528,18.2961406176372,13.3545478787036
2538.tif,0.9584279163278072,2538,12.6468724542204,12.121115614362
2571.tif,0.6620945196653765,2571,21.1622652862422,14.0114198697258
2588.tif,0.514602957678066,2588,19.425579768122,9.99646080328678
2594.tif,0.9708661143219511,2594,15.7789040994269,15.3192033112693
2596.tif,0.5520404001085043,2596,22.5105149606433,12.426713685522
2602.tif,0.7248234293191946,2602,17.517557666811,12.6971362213547
2615.tif,0.7992459472443866,2615,15.7744182701679,12.6076398725695
2645.tif,0.6481061154347829,2645,16.5109498505735,10.7008475697937
2666.tif,0.685446243515045,2666,21.8241054387667,14.9592510910789
2671.tif,0.9827009817397114,2671,13.6273319293651,13.39159246548
2675.tif,0.6563084189165488,2675,19.5490563735322,12.8302102798234
2685.tif,0.8032917138284219,2685,19.8151400078701,15.9173377766721
2687.tif,0.9436770187884596,2687,11.5959335918653,10.9428160420404
2694.tif,0.7807150547534082,2694,13.1354746225556,10.2550627891605
2699.tif,0.6707725509795578,2699,14.8500406875469,9.96099967413606
2716.tif,0.633119527525769,2716,18.354070495421,11.6203204402356
2718.tif,0.6338942043812817,2718,16.7238932609382,10.6011790127999
2725.tif,0.8095151372778284,2725,11.7113188575962,9.48048989271141
2726.tif,0.7489330520674157,2726,16.6305340814963,12.4551566471662
2737.tif,0.6662819994679073,2737,24.7678535118951,16.5023749604337
2744.tif,0.8943662274180031,2744,16.1117822053168,14.4098338679497
2752.tif,0.7601883829156135,2752,15.2218786928966,11.5714953484907
2755.tif,0.7600830336860898,2755,19.1319033028998,14.541835102657
2756.tif,0.5800418934273974,2756,19.4583410052859,11.286652959662
2763.tif,0.9217319514573015,2763,12.460837448669,11.4855520183539
2780.tif,0.7170525126857921,2780,14.1371304437392,10.13706490685
2782.tif,0.6286035768239727,2782,17.4081351832726,10.9428160420404
2791.tif,0.6123050642850956,2791,20.7092910213561,12.6804037701302
2792.tif,0.6180471833587027,2792,27.4332491040491,16.9550423391352
2801.tif,0.7565318403953089,2801,14.1271147638113,10.6876121317419
2802.tif,0.6324555320336758,2802,18.6030155307283,11.7655800849175
2816.tif,0.9503321079811403,2816,12.0273338138383,11.4299614966978
2817.tif,0.9759000729485305,2817,11.5653777190129,11.286652959662
2820.tif,0.8546018836084903,2820,14.7592138985943,12.6132519983193
2824.tif,0.5894553648230226,2824,15.2914594853399,9.0136328296075
2828.tif,0.9356095025104916,2828,12.0567189878925,11.2803808541709
2849.tif,0.6855772804399444,2849,16.1862828875409,11.0969478024719
2850.tif,0.7465426604597944,2850,20.2147003890442,15.0911362088347
2853.tif,0.8785664584304476,2853,20.9741525290053,18.4271869059882
2860.tif,0.6609205098935951,2860,16.8671592620431,11.147851499926
2863.tif,0.6963106238227936,2863,16.6007187832002,11.5592568518369
2864.tif,0.6324555320336773,2864,17.5458150659057,11.0969478024719
2874.tif,0.9073953585034816,2874,18.9049097372265,17.1542273484866
2879.tif,0.9200378374456675,2879,13.1300857096631,12.0801756617947
2900.tif,0.8471107168036586,2900,12.8412375360746,10.8779499338302
2902.tif,0.70123482507518,2902,21.0952747247163,14.7927412814993
2905.tif,0.6984302957695794,2905,16.3385970113737,11.4113711431137
2909.tif,0.6171463077888325,2909,18.0429620188793,11.1351473915255
2926.tif,0.9329578592683675,2926,11.4485216629092,10.6809882624153
2933.tif,0.647534140836027,2933,18.3270593395114,11.8673966234614
2956.tif,0.6100567589217242,2956,21.7949006157883,13.2961264306889
2957.tif,0.7756076386692858,2957,15.3238223987589,11.8852737060889
2971.tif,0.671906713936827,2971,17.2036632646652,11.5592568518369
2978.tif,0.6701689437411945,2978,20.326423245453,13.6221375964417
2984.tif,0.7043525757084114,2984,19.5526762340157,13.7719778674216
2991.tif,0.6529412595335468,2991,19.0057167248078,12.4096166166338
2992.tif,0.9054945161209429,2992,13.3280244207863,12.068453023748
2993.tif,0.689824066575781,2993,20.1129155055767,13.874373164752
3006.tif,0.5755660668726099,3006,22.4633065585371,12.9291170048509
3018.tif,0.8272581204127482,3018,16.0015922774583,13.2374471510613
3026.tif,0.5916302539647804,3026,16.3861747605655,9.69455673510464
3033.tif,0.5679618342470636,3033,20.2006915859833,11.4732218462343
3036.tif,0.7278566348525457,3036,15.8728136677041,11.5531327418166
3041.tif,0.49339066005989984,3041,20.5032232979377,10.116098876325
3050.tif,0.7022652423324353,3050,17.34296645594,12.179362540944
3051.tif,0.9545697038467512,3051,13.0598274921981,12.4665156615172
3060.tif,0.7858105320848658,3060,13.9912013601027,10.9944333852888
3068.tif,0.7157268489599601,3068,18.6068194394749,13.3174002465823
3073.tif,0.5050142959248944,3073,22.011384817206,11.1160640057932
3077.tif,0.9548637106322313,3077,15.0394621276786,14.3606366131481
3081.tif,0.5035445322415721,3081,19.6969251554735,9.91827896401016
3093.tif,0.6105750369387101,3093,21.9759889558446,13.4179902684795
3096.tif,0.802937843234525,3096,24.6159460167893,19.7650746038983
3106.tif,0.7401817715752018,3106,15.1379595798318,11.2048417398337
3111.tif,0.6704145557163342,3111,19.0800451927578,12.7915400209503
3112.tif,0.9392297847469775,3112,14.4147443584204,13.5387572409419
3118.tif,0.7035112996777669,3118,18.3000083146718,12.8742626335687
3122.tif,0.7119883885027032,3122,13.1785065957193,9.38294367395843
3129.tif,0.6703595237476561,3129,20.5824597749939,13.7976479323202
3137.tif,0.6488422386601534,3137,16.2560892831804,10.5476373623581
3145.tif,0.6172133998483674,3145,18.4885343479535,11.4113711431137
3146.tif,0.96364597717291,3146,15.48919217745,14.9260977314578
3153.tif,0.6839118882881651,3153,18.7922677628758,12.8522553309252
3173.tif,0.6417525749247063,3173,17.4892546122794,11.2237741809441
3182.tif,0.7565935334341961,3182,18.4923618056796,13.9912013601027
3195.tif,0.5392025698588824,3195,19.8579527477512,10.7074591537237
3197.tif,0.6011946253739087,3197,17.7662737017523,10.6809882624153
3207.tif,0.695779696849807,3207,19.5707654933514,13.6169412820827
3210.tif,0.8336568951134631,3210,13.2267502223236,11.0265715227836
3216.tif,0.7774529423565469,3216,18.2224984012351,14.1671349991277
3232.tif,0.977382873217388,3232,15.4067291664825,15.0582732196188
3239.tif,0.7876744983027425,3239,17.3796539333262,13.689510192608
3260.tif,0.9320827648567402,3260,15.8192193211052,14.7448216826909
3263.tif,0.6470255210651288,3263,26.5443052563599,17.1748429398081
3265.tif,0.693506009119619,3265,19.370854577874,13.4338040515379
3266.tif,0.48471131093162684,3266,25.3775455076794,12.3007833512543
3283.tif,0.6397908421504208,3283,19.3159743431857,12.3581834919827
3286.tif,0.9342389854329548,3286,16.5452049700742,15.4571755050224
3287.tif,0.6311586926890927,3287,19.0466332774945,12.021448159552
3297.tif,0.6827946078563856,3297,22.2321280115864,15.1799771274841
3299.tif,0.6520543115223021,3299,20.1199516840342,13.1193012431949
3307.tif,0.6046819890716326,3307,20.1129155055767,12.1619177539418
3312.tif,0.7580798526457457,3312,15.3607250949401,11.644656216504
3316.tif,0.6446014603068196,3316,16.6007187832002,10.7008475697937
3325.tif,0.6577532319538603,3325,21.5006706720721,14.142135623731
3329.tif,0.8809516769032567,3329,13.9303697617297,12.2719826014782
